selling_proposition,price,discount,goods_title,rank_title,rank_sub,color_count
,20.4,0.2,"Women's Metallic Style Slip-on Thick Bottom Muffin Beach Slippers With Pu Straps In Silver Color, Women's Wedge Heel Platform Sandals",2,In Silver Women Platforms & Wedge Sandals,7
2400,8.2,0.24,Crystal Slides Women Flat Open Toe Outdoor Slippers Solid Color Home Jelly Beach Sandals,,,
10,22.7,0.18,Women Round Toe V Cut Slip On Flat Loafers Soft Shoes,,,
90,3.3,0,Beach Shoes/Water Shoes/Diving Shoes/Quick-Dry Non-Slip Shoes For Beach/Swimming/Diving Sports - Unisex/Foldable And Convenient To Carry,,,6
,14.2,0.25,"Men Minimalist Espadrilles Canvas Loafers White, White Solid Color Woven Grass Shoes",4,in Men Loafers,5
70,4.92,0.48,"5 Pairs Officially Licensed Sanrios Kuromis Hellokitty  Cute Anime Cosplay Socks, Comfy & Breathable Low Cut Ankle Socks, Women's Stockings & Hosiery",,,
,21.3,0.19,Women's High Heel Pumps,3,In Green Women Pumps,18
1400,15.7,0.18,"Women Breathable Polka Dot Snaffle Decor Point Toe Flats, Fashionable Outdoor Mesh Loafer Flats",,,
800,11.8,0.18,"Women's Comfortable Commuting Flat Shoes, Versatile",,,10
,8.4,0.21,Women Blue Classic Retro Round Toe Anti-Slip Flat Sandals Slippers,5,In Blue Women Flat Sandals,12
,22.6,0.25,"New Men's Shoes, Fashionable All-Match Casual Sports Shoes In Microfiber Leather, Low-Cut Slip-Resistant Sole, Suitable For All Seasons",9,In Beige Men Sneakers,8
,19.1,0.19,"Women Faux Pearl Decor Point Toe Stiletto Heeled Pumps, Fashion White Ankle Strap Pumps",2,In White Women Pumps,18
,15.6,0.21,"Women's Flat Summer Sandals, Mule Style With Weaved Bottom, Easy Slip-On Wrap Toe, Comfortable, Multicolor Rainbow",9,In Multicolor Women Shoes,17
4100,16.2,0.21,"Glamorous Slide Sandals For Women, Metallic Gemstone Decor Single Band Flat Sandals",,,6
,12,0,SHUZIA Pointy Toe Front Knot Flats,1,In Khaki Women Flats,9
,29.4,0.18,"Women Minimalist Clear Strap Wedge Sandals, Fashion Ankle Strap Sandals",10,in High Heel Women Wedges & Flatform,
300,4.55,0.31,"2pcs Detachable Shoe Decoration, Flower & Faux Pearl Decor Glamorous Accessories For Bridal Shoes",,,
,11.9,0.17,"Women's Large Size 35-45 Pointed Toe Shallow Mouth Flat Shoes, Autumn New Outdoor Daily Soft-Sole Work Shoes, Driving Loafers, Flat Shoes",9,In Multicolor Women Flats,22
800,20,0.19,"Women White Metal Decor Pumps, Point Toe Heeled Slingback Pumps",,,10
,9,0.4,"SHUZIA Ladies' Fashionable Flat Sandals, Versatile",10,In Purple Women Flat Sandals,
300,4.18,0.68,"New Fashionable And Versatile Women's Slip-On Slippers, High Stretch, Comfortable, Soft, Lightweight, Wear-Resistant, Anti-Slip, Shock-Absorbing, And With Dual Buckle Straps",,,6
,21.7,0.19,"Women Rhinestone Decor Point Toe Stiletto Heeled Pumps, Fashionable Outdoor Ankle Strap Pumps",,,
2100,15.6,0.2,"Women's Rhinestone Decor Flip-Flops Slipper, Fashionable Flat Beach Sandals, Soft Comfortable Anti-Slip Sole, Plus Size",,,5
100,13.9,0.21,Women Casual Cowhide Bottom Sandals 2024 New Flat Soft Bottom Summer  Anti-Slip Outdoor Leisure Mother Shoes,,,
600,13,0.2,2023 Fashionable And Comfortable Women Wedge Heel Platform Sandals For Versatile Use,,,5
300,13.17,0.43,2024 New Women's Sports Shoes Thick-Soled Chunky Shoes Brown Breathable Mesh Platform High-Top Shoes For Spring And Summer,,,
40,2.6,0.26,"2pcs/Set Simple & Stylish Removable Black Striped White Polka Dots Shoe Clips For Wedding, Party, High Heels",,,
1900,9.31,0.24,Women's Casual Braided Round Toe Champagne Gold Fashion Flat Home Outdoor Sandals Slipper,,,7
500,19.5,0.21,"Women Metal Decor Chunky Heeled Mule Sandals, Elegant Summer Heeled Sandals",,,8
700,16.2,0.19,Women's Fashionable Pointy Toe Chunky High Heel Pumps,,,
200,9.77,0.42,"Women Shoes, Fashionable And Stylish Roman-Style Summer Anti-Skid Thick-Soled Wedge Heel Slippers With Extra Soft And Comfortable Insoles, Making Walking Relaxing! High Heels, Sandals, Slippers, Thick-Soled Casual Beach Slippers, Low-Wedge Vacation Slippers.",,,8
30,18.6,0.21,Women Lightweight Lace Up Sneakers Breathable Running Sports Shoes,,,
,11.31,0.25,"Vacation Apricot Slide Sandals For Women, Braid Detail Double Strap Flat Sandals",4,In Apricot Women Flat Sandals,5
100,9.5,0.58,"Women Rhinestone & Floral Decor Clear Chunky Heeled Sandals, Fashionable Outdoor PVC Ankle Strap Sandals",,,6
7000,13.43,0.22,"Women Quilted Chain Decor Flat Sandals, Fashion White Slide Sandals",,,
,11.17,0.22,"Women Minimalist Flat Sandals, Artificial Leather Glamorous Sandals",6,In Gold Women Sandals,
,15.6,0.25,"Men Lace Up Design Slip On Loafers, Fashionable Outdoor Fabric Boat Shoes",2,In Grey Men Loafers,4
,12.3,0.27,"Women's Fashion Pointed Toe Shallow Mouth Purple Flat Shoes, Outdoor Leisure Shoes For Autumn; Champagne Color High-End Sense Red Casual Shoes; Versatile Yellow Shoes, Comfortable Black Shoes",2,In Yellow Women Flats,28
500,19,0,CUCCOO SZL Woman Shoes Clear Single Band Vacation Beige Wedge Slide Sandals For Summer Vacation Shoes Summer Sale,,,5
,10.8,0.25,2023 New Arrival Fashionable Men's Casual Sandals,5,in Summer Sandals,6
2200,15.3,0.18,Heeled Sandals Women 2023 New Simple Back Zipper Fishmouth H,,,9
20,12.87,0.45,"Women's Spring/autumn Casual Knitted Mesh Shoes With Anti-skid And Abrasion Resistance For Sports, Camouflage Running Shoes",,,
,20,0.19,"Women High Heel Fashionable New European And American Style Pointed Toes, Elegant And Slim Thin Heels, All-Season Versatile Color-Blocked Shoes",2,In Multicolor Women Pumps,4
1200,20,0.19,"Women'S Buckle Closure Pointed Toe Hollow Out Splice Stiletto Heels, Color Block Party Shoes",,,4
100,11.5,0.2,"Plus Size Women's 35-43 European-Style Champagne Glitter Flip-Flops, Casual Beach Sandals, Daily Wear, Open-Toe, Fluorescent Pink Slippers With Slip-On",,,14
,15.9,0.18,Spring Pointed Toe Flat Slip-On Shoe With Diamond Decor For Women - Skidproof & Wearable,3,In Green Women Flats,6
600,12,0.21,"Women Single Band Sandals, Vacation Outdoor Wedge Slide Sandals",,,14
1800,23.3,0.17,"(plus Size) Chunky Heel Sandals With Pleats, Square Toe, Comfortable Work Shoes, Peep Toe, Zippered Covered Back, Spring/summer",,,6
500,4.96,0.57,"Summer Fashion Women's Thick-Soled Flip-Flops With Handmade Bowknot Decoration, Anti-Slip, Soft, Suitable For Traveling And Beach, Plus Size Available, Multiple Colors Optional, Casual, Tropical Print, Bowknot Sandals",,,7
,19.11,0.21,"Women's White High-heeled Sandals, Pointed Toe Thick Heel Double-wear Slipper, Soft Leather Comfortable And Versatile, Solid Color Slippers Woman",1,in Business,5
,15.39,0.41,Fashionable Women's Glistening Rhinestone Decorated High Heels,1,In Champagne Women Pumps,10
20,13.9,0.21,"Women Bead Decor Slingback Sandals, Fashion Sandals",,,
80,13.7,0.21,Women's White Plus Size Woven Peep Toe Wedge Sandals With Thick Sole,,,
40,17.1,0.2,"Ladies' New Summer Transparent Heeled Slippers, Silver Glitter Decoration Upper, Crystal High Heeled Sandals, Stylish Irregular Heeled Sandals",,,12
,21.76,0.2,"Women Wide Fit Minimalist Chunky Heeled Ankle Strap Sandals, Elegant Summer Heeled Sandals",9,In Apricot Wide Fit Sandals,4
600,20.2,0.21,White Appliques Decor Chunky Heeled Ankle Strap Sandals For Women,,,6
40,13.9,0.21,"Women's Colorful Woven Wedge Heel Platform Sandals, 2024 New Arrival",,,
,16.32,0.2,"Womensâ€™ Peep Toe Sandals, High Heel And Thin Heel, Pointed Toe, French Style Apricot Strappy Ankle Buckle Summer Pumps",5,In Apricot Women Pumps,4
2000,1.5,0.32,4pcs/Pack Transparent Silicone Anti-Slip Strips For Heel Grips And Shoe Pads Avoiding Grinding Feet,,,
,20.9,0.18,Women Beige Linen Strap Wedges With Slip-Resistant Sole,7,in Mid Heel Women Wedges & Flatform,17
100,6.06,0.49,Women's Fashionable Metallic Gold And Silver Slide Sandals,,,
,23.9,0.1,Women Summer Espadrille Open Toe Platform High Heel Braided Ankle Strap Buckle Wedge,,,
300,10.9,0.17,New Cross-Border Women Plus Size Elegant Comfortable Loafers Casual Pointed Toe Breathable Slip-On Ladies Flats Shoes Size 36-43,,,
,21.38,0.21,"Women Clear Strap Espadrille Sole Sandals, Vacation Summer Wedge Slide Sandals",1,In Clear Women Platforms & Wedge Sandals,
300,18.6,0.21,"Glamorous Sandals For Women, Rhinestone Decor Clear Strap Slingback Sandals",,,
300,16.32,0.2,"Women Rhinestone Decor Ballets, Glamorous Point Toe Flats Gold",,,
,6.27,0.28,"Women's Home Plush Slippers, Silent, Bow Knot, Non-Slip",10,In Black Women Home Slippers,11
,12.92,0.25,"Women Chain Decor Clear Strap Slide Sandals, Fashion Summer Flat Sandals",9,In Multicolor Women Flat Sandals,
,22.6,0.21,"Simple & Casual Ladies' Black Breathable Flat Sneakers, Suitable For Spring & Summer, Featuring Round Toe, Textile Upper And Lace-Up Closure",5,in Women Sneakers,
400,19.3,0.19,"New Arrivals Women's White High-Heeled Shoes With Chunky Heels, Pointed Toe And Mules Style",,,10
,26.9,0.25,"Men Minimalist Slip On Chelsea Boots, Minimalist Black Faux Suede Boots",1,in Dress Shoes,5
10,18.5,0.21,Women Floral Print Flat Loafers Slip on Lightweight Walking Shoes,,,
800,23.7,0.21,"Women Gold Color Snakeskin Pattern Chunky Heeled Sandals, Fashionable Open Toe Ankle Strap",,,4
200,14.16,0.2,"Clear Strap Slingback Flats,Women's Flat Shoes with Crystal Heels, Transparent Straps, Pointed Toe, Suitable for Wedding, Outdoor and Daily Wear",,,
,7.8,0.26,"Men's Comfortable Anti-Slip Slippers, Fashion Sports Sandals For Outdoor Walking, With Eva Thick Sole, Beach Slides",6,in Slides Men Shoes,4
,24,0.18,'s Wedge Heeled & Thick Bottomed Rope Sole Open Toe Laser Cut Fish Mouth Sandals,5,In Black Women Wedges & Flatform,4
,8.87,0.69,Minimalist Fringe Decor Loafer Flats,3,In Black and White Women Flats,6
,8.5,0.16,"European & American Women's Slipper, Casual Comfortable Lightweight Beach Flip-Flops, Fashionable Floral House Sandals, Large Size 36-45",4,in Wide Fit Slippers,
,4.87,0.5,"Summer Women Hollow Out Flat Crystal Jelly Shoes, Pointed Toe Soft Beach Sandals",1,In Silver Women Flats,4
4000,10.6,0.2,"Women Appliques Decor Slingback Thong Sandals, Fashion Summer Flat Sandals",,,23
20,13.4,0.21,2024 New Arrival Women's Colorful Platform Wedge Sandals With Ankle Strap,,,
50,43.4,0.2,Women's Fashionable Fringed Short Boots With Metallic Fabric And Denim Material For Autumn/winter,,,
300,7.5,0.21,"Vacation Slide Sandals For Women, Fringe Trim Single Band Flat Sandals",,,4
,10.37,0.23,"Women's Beaded Flat Sandals With Plus Size, Open Toe, Lightweight And Comfortable For Beach",9,In Yellow Women Flat Sandals,9
200,9.2,0.23,"Women's Deep Grey Fashion Splice Solid Color Bedroom Slippers With Weaving Design, Fluffy Bedroom Slippers",,,6
,22.4,0.21,Sporty Skate Shoes Women Two Tone Lace Up Front Sneakers White Beige,5,In Beige Women Casual Shoes,7
,1.76,0.74,"Summer Eva Slippers For Home, Travel, Couple Lightweight Quick-Drying Bathroom Slippers Anti-Slip Flat Sandals",4,In Grey Men Slippers,7
,24.8,0.18,Women Minimalist Platform Chunky Heeled Faux Suede Ankle Strap Black Pumps,5,in Ultra High Heel Women Pumps,6
100,21.78,0.22,"Women's Multi-Colored High Heel Sandals With Pyramid Decoration, Glamorous One Shoe For Two Uses Outside Wearing High Heel Slippers For Parties",,,
70,12.7,0.21,"Large Size Round Toe Pink Ankle Strap High Heel Sandals, Summer Fashionable Casual Fairy Style Versatile Chunky Heel Women's Shoes",,,4
4400,17.46,0.03,SHEIN SHUZIA Open Toe Slip-On Sliders,,,11
40,11.39,0.45,"Women's Ice Silk Breathable Shoes, Men's Low-heels Lightweight Knitted Sport Casual Shoes, Fashionable And Versatile Ice Silk Running Shoes",,,
50,4.47,0.63,"EVA Platform High-Heel Water Slippers, Fashionable And Versatile, Suitable For Outdoor Activities, Beach, Casual Indoor & Home Use",,,
,9,0.2,Women's Fashionable Summer Flat Slide Sandals,1,In Navy Blue Women Flat Sandals,
,22.2,0.18,"Women's French Style Metallic Buckle Stiletto Shoes, European And American Double Belt Buckle Pointed Toe Half Slippers, Spring/Summer Fashionable Head-Empty Silver High-Heeled Shoes",5,In Silver Women Pumps,5
,10,0.21,"Women's Plus-Size Printed Flat Beach Sandals, New Thick-Soled Hook And Loop Open-Toe Beach Shoes, Lightweight Soft Sole Outdoor Sandals For Seaside",9,In Multicolor Women Sports Sandals,13
,6.27,0.66,"New Spring/Summer Shallow Mouth Mother Shoes, Flower Embroidery, Slip-On, Breathable, Soft And Non-Slip Women's Shoes, Casual Summer Style",1,In Purple Women Sneakers,11
,11.8,0.2,Women's Navy Blue Vacation Woven Strap Solid Color Slide Sandals With Braided Design,4,In Navy Blue Women Flat Sandals,15
800,13.52,0.31,"Women's Breathable Slip-on Loafers With Bow-knot Detail, Black",,,5
3800,9.7,0.2,Women's Flat Sandals With Natural Jute Rope And Bow Knot Design For Comfortable Summer Wear,,,18
,12.8,0.2,European And American Style Women Thick Heel Slippers New Thick Bottom Platform High Heels Sandals For Women,4,In Brown Women Heeled Sandals,16
,20.6,0.2,Women's Rainbow Printed Flat Casual Sneakers,,,
90,9,0.21,"European & American Style Plus Size Women's Comfortable And Simple Square Toe Flat Sandals With Big Flowers, Casual & Fashionable Shoes For Beach & Outdoor In Summer",,,7
200,24.8,0.25,Women'S  Ankle Strap Rhinestones Low Wedge Sandals,,,7
300,20.7,0.19,"Ladies' Fashionable High Heels, Versatile Style",,,
,14.8,0.18,Plus Size Wedge Fish Mouth Elastic Slingback Sandals For Women With Thick Sole And Espadrille Bottom,1,in Mid Heel Women Wedges & Flatform,
60,17.7,0.16,"Wide Fit Casual Slippers For Women, Suitable For Wear At Home, Outdoors, Or On The Beach, With Diamond-Shaped Sparkles And Fluffy, Shiny, Thick Soles, XXL Size, Plus-Width Comfortable Sandals",,,4
1700,23.4,0.18,"Women Black Crocodile Embossed Bow Decor Flats, Elegant Point Toe Loafer Flats For Outdoor",,,9
1500,6.21,0.5,"Fashion Thong Sandals For Women, Colorblock Toe Post Design Sandals",,,4
,17.1,0.2,"Women's White And Blue Contrast Lace Star Design Lightweight Casual Sports Shoes Suitable For Daily Wear, Campus, And Hanging Out With Friends",1,In Blue and White Women Casual Shoes,
,20.8,0.21,"Women's Fashionable & Comfortable Square Toe Jelly Strappy High Heel Sandals With Champagne Rhinestones & Clear Pc Crystals For Wedding, Party, And Other Occasions",4,In Champagne Women Heeled Sandals,20
30,33.6,0.21,Women's Black High Top Lace-up Platform Sneakers For Casual Sports,,,
200,24.7,0.19,Peep Toe Glitter Ankle Strap Chunky Heeled Pumps,,,
500,20.4,0.25,Plus Size Open Toe Chunky Heeled Women's Sandals With Ankle Strap & Red Bowknot For Weddings,,,
,12.56,0.2,"Rhinestone & Chain Decor Litchi Embossed Loafers, Khaki Fashionable Rhinestone Ballet Flats With Metallic Chain Decoration",4,In Khaki Women Flats,16
600,4.45,0.63,"Women's Casual And Fashionable Flat Sandals With Metal Decorations, Soft Cushion, Toe Ring And Lightweight",,,9
1300,1.4,0.3,"5/10/20/30/50/100pcs Random Cute Pvc Shoe Sticker For Wooden Clogs, Bubble Shoes, Slippers; Fun & Lovely Shoe Decoration, Perfect For Gift, Party Favors",,,
,21.6,0.21,"Women's Silver-Colored Elegant & Charming Strappy High Heeled Mules Sandals Featuring Rhinestone Beading Decoration, Occasions: Wedding, Party, Summer. Different Heel Types Available: Stiletto Heel, Chunky Heel And Flat Heel. Eye-Catching And Comfortable, Suitable For Parties And Daily Outfits.",9,In Silver Women Sandals,11
,6.7,0.2,Women Color Block Faux Suede Thong Sandals,7,In Multicolor Women Shoes,8
800,7.56,0.38,"2024 Women's Flat Sandals, Fashionable Clip Toe Black Slippers, Size 43 For Casual Beachwear",,,
50,1.27,0.15,"20pcs Gel Heel Protectors: Adhesive Blister Pads For Heel Liners, Shoes Stickers, Pain Relief & Foot Care Cushion Grip",,,
,20.1,0.25,Women'S Chunky Heel Fashionable Outdoor Classic Boots,9,In Multicolor Women Ankle Boots & Booties,
1500,11.7,0.18,"Women Minimalist Point Toe Ballet Flats, Elegant Outdoor Flats",,,6
,22.47,0.24,"Metallic Point Toe Stiletto Heeled Court Pumps, Gold Party Solid Color High Heel Shoes",3,In Gold Women Pumps,
,14.1,0.25,"Men's New Casual Loafers, Spring/Summer, Black, Slip-On, Leather, Flat Shoes (One Size Smaller)",5,In Brown Men Loafers,
400,14.3,0.2,"Women Glitter Slingbacks Two Way Wear Sandals, Glamorous Open Toe Stiletto Heeled Sandals",,,
,14,0.21,"Women's 2024 New Flat Sandals With Black And White Colorblock, Pointed Toe, Fashionable Outdoor Slippers",9,In Black and White Women Shoes,4
,10.8,0.18,Fashion Ladies Flat Comfortable Sneakers,8,in Women Flats,4
,21,0.2,Metallic Crocodile Embossed Wedge Slide Sandals,6,In Champagne Women Platforms & Wedge Sandals,8
,31.4,0.25,Men's Breathable Hollow Mesh Formal Shoes Vintage Pointed Toe Black/White Wedding/Dress Shoes For Office And Casual Wear,2,In White Dress Shoes,
,7.76,0.53,Women\ Chunky Heel Retro Sandals With Thick-Soled Open Toe High-Heeled Outdoor Slippers,3,In Khaki Women Heeled Sandals,
10,26.33,0.25,"Men's Lightweight Gray Walking Shoes, Casual Sports & Stylish Breathable Running Shoes",,,
400,8.16,0.42,"Women's Breathable Leopard Print Slip-On Flat Shoes, Lightweight Knitted Soft Bottom Pointed Toe Shoe",,,
500,21.2,0.21,"Multicolor High Heel Women's Sandals, Double Straps Convenient Magic Tape Round Toe Design, Sexy Look",,,4
600,17.3,0.21,"Glamorous Blue Sandals For Women, Rhinestone Decor Chunky Heeled Faux Suede Mule Sandals",,,
500,15.7,0.18,"Couple's Quick-drying Water Shoes With Skin-friendly Soft Sole For Barefoot Lover, Swimming, Diving",,,
,8.02,0.21,"Women Braided Detail Criss Cross Slingback Sandals, Vacation Summer Flat Sandals",4,In Beige Women Shoes,13
200,14.13,0.39,SHUZIA Faux Leather Palm Tree Heeled Sandals,,,
,16.9,0.21,Unisex Fashionable Simple Sporty Casual Sneakers - Light Blue & White Lace-Up Thick Bottom Shoes,2,In Baby Blue Women Casual Shoes,5
20,13.35,0.25,"New Summer Trendy Casual Sports Shoes, Comfortable Soft Sole Retro Women's Couple Sneakers",,,
300,6.9,0.21,"Women's Solid Color Elegant Sandals, Crisscross Straps Elastic Lightweight Flat Shoes, Beige Flower Casual Beach Shoes",,,
10,23.87,0.3,Women Patent Leather Block Heel Ankle Booties Square Toe Side Zipper Boots,,,
900,16.25,0.36,Casual And Versatile Women's White Shoes Ladies Flat Sneakers With Gold Rose Embroidery Trendy And Comfortable,,,4
2800,1.6,0.33,4pcs Non-integrated Insert Buckle New Style Cute Fashion Creative Clog Shoes Garden Shoes Decorative Shoe Accessories Shoe Charm Gift,,,
100,11.2,0.18,"Women Plaid Pattern Faux Pearl Decor Flats, Fashionable Fabric Mule Flats For Outdoor",,,
,9.7,0.21,2024 New Summer Fashion Women Beach Flat Casual Slippers/Flip Flops For Outdoor,1,In Burnt Orange Women Shoes,7
,6.8,0.18,"New Beach Shoes Wading Upstream Shoes Non-Slip Water Socks Swimming Shoes Breathable Treadmill Soft Shoes Black Soft Soled Diving Shoes For Men And Women In Water Parks, Anti Cutting Upstream Snorkeling Shoes",5,in Women Water Shoes,10
,7.2,0.24,"Women's Fashion Khaki Summer Shoes: Vamp Flat, Leisure Beach Sandals, Floral Decoration Slides, Rubber Outsole",4,In Coffee Brown Women Slippers,
,20,0,CUCCOO BIZCHIC Woman Shoes Fashionable Outdoor Wedge Heel Peep-Toe Shoes Wedding Shoes For Summer Graduation Heels Prom Heels Vacation Shoes Summer Sale,1,In White Women Wedges & Flatform,4
